,Paolo,Bartolomei,C,02/02/1990,,31,5,Italia,Cremonese
,Filippo,Nardi,C,04/01/1999,,22,6,Italia,Cremonese
,Marco,Pinato,C,22/06/1995,,26,10,Italia,Cremonese
,Lorenzo,Colombo,A,05/03/2003,Puma,18,11,Italia,Cremonese
,Cristian,Buonaiuto,A,26/08/1993,,28,3,Italia,Cremonese
,Zan,Celar,A,08/12/1990,,21,7,Slovenia,Cremonese
,Alessandro,Iacobucci,P,05/05/1992,,29,4,Italia,Frosinone
,Alessandro,Salvi,D,04/03/1889,,32,8,Italia,Frosinone
,Marco,Capuano,D,16/09/1991,,29,4,Italia,Frosinone
,Nicolò,Brighenti,D,01/02/1990,,31,10,Italia,Frosinone
,Luigi,Vitale,D,06/05/1989,,33,3,Italia,Frosinone
,Mirko,Gori,C,05/10/1992,,28,5,Italia,Frosinone
,Raffaele,Maiello,C,14/08/1991,,29,10,Italia,Frosinone
,Pietro,Santi,C,26/04/2002,,18,4,Italia,Frosinone
,Pietro,Santarpia,C,03/05/2002,,18,3,Italia,Frosinone
,Hide,Vitalucci,C,16/09/2001,,19,4,Giappone,Frosinone
,Pietro,Iemmello,A,20/01/1994,,28,12,Italia,Frosinone
,Camillo,Ciano,A,06/02/1991,Mizuno,30,9,Italia,Frosinone
,Marco,Bleve,P,16/06/1995,,25,3,Italia,Lecce
,Christian,Maggio,D,26/10/1981,,39,6,Italia,Lecce
,Fabio,Pisacane,D,23/10/1985,Puma,35,19,Italia,Lecce
,Ilario,Monterisi,D,12/10/2002,,19,3,Italia,Lecce
,Leonard,Zhuta,D,15/07/1992,,28,9,Noth Macedonia,Lecce
,Luca,Paganini,C,20/05/1993,Mizuno,27,5,Italia,Lecce
,Liam,Henderson,C,29/11/1996,Mizuno,24,12,Scozia,Lecce
,Mattia,Felici,C,04/04/2001,,19,4,Italia,Lecce
,Massimo,Schirone,C,17/06/2003,,17,2,Italia,Lecce
,Massimo,Coda,A,6/02/1989,Puma,32,15,Italia,Lecce
,Stefano,Pettinari,A,19/12/1991,,29,5,Italia,Lecce
,Pablo,Rodriguez,A,18/10/2001,Puma,19,16,Spagna,Lecce
,Eugenio,Lamanna,P,25/08/1989,,31,6,Italia,Monza
,Giulio,Donati,D,17/01/1990,,31,10,Italia,Monza
,Giuseppe,Bellusci,D,20/12/1989,,31,12,Italia,Monza
,Carlos,Augusto,D,05/01/1999,,22,10,Brasile,Monza
,Pietro,Saio,D,31/12/2003,,17,4,Italia,Monza
,Marco,Fossati,C,31/01/1993,,28,8,Italia,Monza
,Davide,Frattesi,C,30/09/1999,,21,8,Italia,Monza
,Matteo,Scozzarella,C,12/05/1988,,32,5,Italia,Monza
,Andrea,Colpani,C,30/12/1999,,21,6,Italia,Monza
,Mario,Balotelli,A,13/06/1990,Puma,30,27,Italia,Monza
,Federico,Ricci,A,30/01/1995,Adidas,26,22,Italia,Monza
,Kevin-Prince,Boateng,A,25/06/1988,Nike,33,24,Ghana,Monza
,Vincenzo,Fiorillo,P,26/04/1990,,31,3,Italia,Pescara
,Raoul,Bellanova,D,29/07/2000,Mizuno,20,10,Italia,Pescara
,Mirko,Drudi,D,19/07/1987,,33,6,Italia,Pescara
,Gianluca,Longobardi,D,18/12/2002,,18,4,Italia,Pescara
,Frederik,Sorensen,D,14/07/1992,,28,6,Danimarca,Pescara
,Mirko,Valdifiori,C,28/02/1988,Puma,34,14,Italia,Pescara
,Massimiliano,Busellato,C,19/09/1993,,27,9,Italia,Pescara
,Andrea,Tabanelli,C,22/04/1989,,31,10,Italia,Pescara
,José,Machin,C,26/08/1996,,24,6,Guinea,Pescara
,Jens,Odgaard,A,29/08/1999,,21,5,Danimarca,Pescara
,Nicolas,Belloni,A,16/05/2001,,19,4,Argentina,Pescara
,Cristian,Galano,A,24/01/1992,Mizuno,29,12,Italia,Pescara
,Matteo,Voltolini,P,14/11/1996,,24,6,Italia,Reggiana
,Riccardo,Martinelli,D,20/12/1991,Puma,29,13,Italia,Reggiana
,Andrea,Galeotti,D,17/02/2003,,18,4,Italia,Reggiana
,Lorenzo,Libutti,D,26/05/1999,,23,12,Italia,Reggiana
,Arlind,Ajeti,D,20/11/1993,Mizuno,27,12,Albania,Reggiana
,Fausto,Rossi,C,19/05/1990,,30,7,Italia,Reggiana
,Giuseppe,Zampano,C,09/03/1993,,27,9,Italia,Reggiana
,Igor,Radrezza,C,18/07/1993,,27,15,Italia,Reggiana
,Simone,Muratore,C,11/10/1998,Nike,22,11,Italia,Reggiana
,Luca,Zamparo,A,16/10/1995,,26,7,Italia,Reggiana
,Simone,Mazzocchi,A,19/09/1998,,22,14,Italia,Reggiana
,Luca,Siligardi,A,26/10/1988,Puma,33,12,Italia,Reggiana
,Augustus,Kargbo,A,15/09/1999,,21,10,Sierra Leone,Reggiana
,Etrit,Berisha,P,12/08/1989,Mizuno,31,7,Albania,Spal
,Luca,Ranieri,D,05/05/1999,,21,15,Italia,Spal
,Nenad,Tomovic,D,23/01/1988,,33,5,Serbia,Spal
,Riccardo,Spaltro,D,12/11/1999,,21,11,Italia,Spal
,Marco,Sala,D,04/11/1999,,21,14,Italia,Spal
,Patrik,Raitanen,D,15/08/2001,,19,6,Finlandia,Spal
,Jacopo,Segre,C,19/12/1995,,24,12,Italia,Spal
,Salvatore,Esposito,C,26/11/2000,,20,9,Italia,Spal
,Alessandro,Murgia,C,02/09/1996,,24,12,Italia,Spal
,Federico,Zanchetta,C,10/03/2002,,18,8,Italia,Spal
,Alberto,Paloschi,A,15/11/1989,Puma,31,15,Italia,Spal
,Sergio,Floccari,A,12/01/1982,,39,16,Italia,Spal
